date,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,HashRate,IssTotNtv,IssTotUSD,PriceBTC,btc_close,ROI1yr,ROI30d,ReferenceRate,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExNtv,SplyExUSD,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d,fear_greed_index,funding_rate,spx_close,vix_close,gld_close,us_dollar_index_close,us_dollar_index_source
2022-11-26,892687.0,43509101.0,1669527919.0,1669527919.0,109.0,0.812740435671,316101841086.03455,316093326178.0183,23.45026892,16442.32579077,270453919.19696385,15332.15974475,252193196.11397684,200213272.3346683,681.25,11205636.890880708,1.0,16448.6413077148,-69.4266683759227,-18.8930016439493,,,,,19217504.66634441,2571380.04967912,42295708102.9857,20695652.34375,230269.0,712990.0,6571519761.6192,22.0,1.6423333333333333e-05,4026.1201171875,20.5,163.22000122070312,105.95999908447266,
2022-11-27,855437.0,43474160.0,1669617980.0,1669617980.0,136.0,0.812332752733,315874237356.33,315862951260.2372,17.739806,13439.50107075,220892590.69686356,13645.24923659,224274282.11117056,249807385.956469,850.0,13970660.15352131,1.0,16436.0707688486,-69.91707641948821,-20.231114809359138,,,,,19218354.66631165,2571771.53838012,42269819006.12629,20695758.59375,223392.0,673432.0,5734352902.00943,26.0,5.936666666666664e-06,4026.1201171875,20.5,163.22000122070312,105.95999908447266,
2022-11-28,931505.0,43422255.0,1669699229.0,1669699229.0,139.0,0.802349876662,311593224390.96533,311581787772.3772,22.74525336,21684.13282408,351555768.8485934,156796.67698731,2542078891.4355416,255317844.78890425,868.75,14084680.10526372,1.0,16212.5814161309,-71.68037297330575,-22.069508707143868,,,,,19219223.41626251,2439120.58299772,39544441035.6112,20695867.1875,259679.0,737338.0,10185161473.9572,28.0,9.533333333333334e-06,3963.93994140625,22.209999084472656,161.92999267578125,106.68000030517578,DX-Y.NYB
2022-11-29,955669.0,43394467.0,1669785544.0,1669785544.0,131.0,0.814147810046,316035861020.9537,316025088098.6045,23.42829953,26030.17624275,428015146.390323,25603.27084974,420995525.294408,240623291.4291028,818.75,13462736.39636542,1.0,16443.0368199883,-71.61112732776498,-20.244102466026952,,,,,19220042.16622429,2440605.1898765,40130961000.19383,20695969.53125,271896.0,782719.0,9416306797.26502,26.0,2.8486666666666666e-05,3957.6298828125,21.889999389648438,162.72999572753906,106.81999969482422,DX-Y.NYB
2022-11-30,946754.0,43423653.0,1669873041.0,1669873041.0,138.0,0.850801464317,330155532207.7363,330143204928.92664,27.77862908,35058.32949528,602193374.0304431,38250.22993953,657020324.5943872,253481024.29641935,862.5,14815075.121339832,1.0,17176.8986914085,-69.91629184997997,-16.17286821383984,,,,,19220904.66615331,2442661.04252816,41957341264.956474,20696077.34375,272102.0,802160.0,12866116760.2858,29.0,5.6510000000000006e-05,4080.110107421875,20.579999923706055,164.80999755859375,105.94999694824219,DX-Y.NYB
2022-12-01,1030232.0,43397426.0,1669958604.0,1669958604.0,153.0,0.840529289057,326027592017.76044,326014363633.32007,28.90736246,32706.9693628,554752451.3937451,33679.36799648,571245588.3696048,281033310.52353734,956.25,16219235.287773997,1.0,16961.2918042081,-70.33733664174548,-17.19722945964047,,,,,19221860.91609325,2446200.12157932,41490714073.596176,20696196.875,286994.0,841765.0,10180887766.1921,27.0,2.0093333333333336e-05,4076.570068359375,19.84000015258789,167.83999633789062,104.7300033569336,DX-Y.NYB
2022-12-02,970221.0,43438671.0,1670044597.0,1670044597.0,125.0,0.84670015577,328228712887.5605,328218277160.8429,29.29651241,22053.99670619,376574400.6664325,24143.57386462,412254158.6969208,229602379.05427116,781.25,13339929.01332375,1.0,17075.1091370544,-69.82284220612479,-15.252789429858996,,,,,19222642.16603319,2445074.93558851,41749921373.45007,20696294.53125,271522.0,834063.0,8815923097.37551,27.0,2.4249999999999997e-05,4071.699951171875,19.059999465942383,167.25999450683594,104.55000305175781,DX-Y.NYB
2022-12-03,938854.0,43441848.0,1670134351.0,1670134351.0,131.0,0.838232388894,324867019678.67773,324856053318.1221,22.33636235,11594.44390836,195940390.43237647,16571.53343921,280050751.70537204,240623291.4291028,818.75,13836471.66992074,1.0,16899.5073831093,-68.51313856159972,-16.331248860554425,,,,,19223460.91598951,2444105.33105663,41304176087.28832,20696396.875,249912.0,780203.0,7485097176.19149,27.0,6.141666666666666e-05,4071.699951171875,19.059999465942383,167.25999450683594,104.55000305175781,
2022-12-04,842351.0,43401769.0,1670219909.0,1670219909.0,140.0,0.84968361727,329153600280.11,329141428179.8156,16.59440938,9704.54733488,166158493.50166926,12009.01385923,205614912.51822492,257154662.63636968,875.0,14981500.6096581,1.0,17121.7149824664,-65.17126322099483,-19.073986045369978,,,,,19224335.91595128,2442861.60033491,41825980062.54608,20696506.25,216703.0,659123.0,7671626710.64487,26.0,5.7306666666666665e-05,4071.699951171875,19.059999465942383,167.25999450683594,104.55000305175781,
2022-12-05,960563.0,43354720.0,1670340738.0,1670340738.0,146.0,0.84468600446,326086201568.41547,326073185157.24,21.4701627,24430.73010557,414378207.72587216,24665.52881939,418360711.310032,268175577.6562208,912.5,15477233.50534048,1.0,16961.3517866745,-65.61453240234171,-20.3074004772744,,,,,19225248.4159076,2443823.93994609,41450557550.12253,20696620.3125,273083.0,775837.0,10690173319.9439,26.0,1.4633333333333324e-06,3998.840087890625,20.75,164.38999938964844,105.29000091552734,DX-Y.NYB
2022-12-06,941978.0,43333862.0,1670390580.0,1670390580.0,135.0,0.850384196971,328199310631.1556,328187495002.91296,22.77322737,25534.50621069,435887192.43410665,26639.18343332,454744602.4480318,230616963.69146737,843.75,14403247.730019027,1.0,17070.5158281707,-66.22069419074913,-18.50538815456297,,,,,19226092.16585846,2443596.93508463,41713460158.03159,20696725.78125,264624.0,765320.0,9106145121.63436,25.0,2.8763333333333333e-05,3941.260009765625,22.170000076293945,164.83999633789062,105.58000183105469,DX-Y.NYB
2022-12-07,899850.0,43313726.0,1670477303.0,1670477303.0,172.0,0.839503933452,323944154279.1225,323928701638.3264,17.55649594,23361.35753654,393598034.7348096,27018.25043014,455210287.10093766,292794731.64825046,1075.0,18111870.711199574,1.0,16848.2518243717,-66.68625320225941,-18.087373973699027,,,,,19227167.1658257,2442840.71736883,41157595573.05886,20696860.15625,266558.0,764036.0,9171547819.53495,29.0,2.3509999999999997e-05,3933.919921875,22.68000030517578,166.3300018310547,105.0999984741211,DX-Y.NYB
2022-12-08,905789.0,43333739.0,1670565699.0,1670565699.0,167.0,0.858945882155,331330076551.5836,331314914321.4066,15.35606054,23008.60011622,396471687.9405122,25907.4225986,446422620.93182,284283257.4040977,1043.75,17985332.536427867,1.0,17231.4563223261,-65.87874643676287,-6.9624580154412286,,,,,19228210.9157711,2441014.72640423,42062238640.18928,20696990.625,270258.0,805048.0,9599018485.34972,25.0,1.1673333333333334e-05,3963.510009765625,22.290000915527344,166.47000122070312,104.7699966430664,DX-Y.NYB
2022-12-09,946767.0,43363945.0,1670651708.0,1670651708.0,152.0,0.854978591377,329513766613.9268,329500076274.79553,13.62308068,20173.4171493,345694682.1272461,29477.53589233,505131447.22965777,258748834.6716393,950.0,16279341.550832864,1.0,17136.1490008767,-64.25338493992437,8.743700025724687,,,,,19229160.91573834,2432801.01916863,41688840753.958336,20697109.375,268606.0,812148.0,9261513002.27664,26.0,2.7943333333333334e-05,3934.3798828125,22.829999923706055,167.05999755859375,104.80999755859375,DX-Y.NYB
2022-12-10,909506.0,43285418.0,1670736908.0,1670736908.0,154.0,0.854415449082,329300761676.0754,329287192191.38525,11.79191791,13336.32765897,228374137.8712833,15993.99534206,273884609.82386917,262153422.4082566,962.5,16482056.629230019,1.0,17124.2146797195,-63.901317487082665,-2.379181783914849,,,,,19230123.4150067,2431778.29980322,41642293659.31362,20697229.6875,231276.0,708666.0,5242742795.82731,27.0,-2.15e-06,3934.3798828125,22.829999923706055,167.05999755859375,104.80999755859375,
2022-12-11,781176.0,43323605.0,1670822908.0,1670822908.0,147.0,0.853211507586,328742369908.81226,328729034200.1317,8.2953374,11262.73222659,192529206.6900404,14518.4190549,248183091.5267856,250237357.97618172,918.75,15705443.855698433,1.0,17094.3606592636,-65.34114470521885,1.0493089519056922,,,,,19231042.12327845,2429046.33932834,41522994182.54264,20697344.53125,220885.0,685711.0,6181456906.70554,26.0,8.313333333333334e-06,3934.3798828125,22.829999923706055,167.05999755859375,104.80999755859375,
2022-12-12,905428.0,43314813.0,1670910798.0,1670910798.0,143.0,0.858539391858,330703233431.764,330690356765.1176,12.76764782,23569.92113232,405297167.98929703,31301.78108022,538250558.9905376,243428180.05164236,893.75,15368500.465354731,1.0,17195.5249962011,-65.70263138831595,2.529820435336431,,,,,19231935.83823839,2422399.85968269,41654437337.96773,20697456.25,264207.0,766307.0,8884761295.86904,27.0,1.1246666666666667e-05,3990.56005859375,25.0,165.67999267578125,105.12999725341797,DX-Y.NYB
2022-12-13,974065.0,43328020.0,1670996926.0,1670996926.0,165.0,0.887729303381,341864385936.1696,341848974159.9508,13.21191779,34240.60720971,608623938.5846152,68660.07690429,1220427142.9264023,280878667.2161756,1031.25,18330382.776839204,1.0,17774.9166320865,-62.00749796499511,8.911604685628976,,,,,19232967.05195517,2404217.51313617,42734765861.39775,20697585.15625,286344.0,848992.0,13084919190.8963,27.0,4.991333333333333e-05,4019.64990234375,22.549999237060547,168.50999450683594,103.9800033569336,DX-Y.NYB
2022-12-14,930586.0,43355448.0,1671083430.0,1671083430.0,148.0,0.890254354657,342550310001.91003,342536649514.94495,15.26543356,29818.42434124,531057910.12449765,41081.50829158,731650327.6102164,251939654.29579517,925.0,16473994.777308632,1.0,17809.7240835769,-63.121277896046,7.097310207071433,,,,,19233892.02406511,2395365.06872873,42660790953.496895,20697700.78125,279228.0,814640.0,12274215733.1975,30.0,0.0001,3995.320068359375,21.139999389648438,168.10000610351562,103.7699966430664,DX-Y.NYB
2022-12-15,897844.0,43394852.0,1671168921.0,1671168921.0,139.0,0.86728278142,333608737800.18677,333596722820.2139,20.30874976,26465.4837622,459018791.60048234,25838.39632493,448142552.9392174,236618999.6757982,868.75,15067647.309454288,1.0,17344.0544569258,-64.48119313366112,2.897914348404032,,,,,19234760.74344143,2396819.64901318,41570570515.914375,20697809.375,271326.0,815911.0,9628729849.49231,31.0,8.393333333333333e-05,3895.75,22.829999923706055,165.35000610351562,104.55999755859375,DX-Y.NYB
2022-12-16,893040.0,43525309.0,1671256726.0,1671256726.0,130.0,0.830992951979,319428047892.88965,319416652726.5177,17.2199916,23541.2961106,390929354.6470308,39827.49985819,661379846.870721,221298345.05580127,812.5,13492464.517223088,1.0,16606.1101750438,-65.15966947870369,-0.3211129871940477,,,,,19235573.20322591,2381713.22618929,39550992013.954414,20697910.9375,258839.0,837008.0,11542067285.3979,29.0,2.8536666666666667e-05,3852.360107421875,22.6200008392334,166.7899932861328,104.69999694824219,DX-Y.NYB
2022-12-17,967830.0,43503630.0,1671342982.0,1671342982.0,138.0,0.839657772493,322679384960.55084,322667665318.80164,16.77524318,16402.3542535,275139411.2275896,24796.10720234,415939457.894115,234916703.3561848,862.5,14467907.381841745,1.0,16774.3853702513,-63.79718945153547,0.594934241327792,,,,,19236435.66296085,2374178.38364186,39825383144.928894,20698018.75,261183.0,802681.0,5905072402.3192,28.0,6.51e-05,3852.360107421875,22.6200008392334,166.7899932861328,104.69999694824219,
2022-12-18,783263.0,43499198.0,1671428637.0,1671428637.0,145.0,0.839875774864,322727877320.70087,322715213522.62384,11.2231636,11092.50615167,186089169.10454035,12786.40260502,214506172.37170312,246832767.78825969,906.25,15203355.057468245,1.0,16776.1159254822,-64.23374670700039,0.6877700684777032,,,,,19237341.87068242,2373651.56609059,39820653839.43811,20698132.03125,207910.0,641559.0,4410520761.54033,26.0,4.151666666666666e-05,3852.360107421875,22.6200008392334,166.7899932861328,104.69999694824219,
2022-12-19,971140.0,43413777.0,1671516025.0,1671516025.0,136.0,0.823536056851,315970590232.1877,315958915474.66345,18.41970834,22824.09642736,374865958.4837436,24588.01988392,403836869.08867246,234239565.5288072,850.0,13960511.677878404,1.0,16424.1313857393,-64.96291960912438,-1.6283697073075218,,,,,19238191.82952578,2500767.666843,41072936725.43816,20698238.28125,262020.0,755283.0,8026243814.63354,29.0,4.8190000000000004e-05,3817.659912109375,22.420000076293945,166.32000732421875,104.72000122070312,DX-Y.NYB
2022-12-20,950486.0,43375256.0,1671601797.0,1671601797.0,140.0,0.847633081501,325175184915.4376,325163272678.16644,18.15026627,23813.73167282,402495333.3040442,24557.56170971,415067412.41927624,246114014.5930937,875.0,14789089.819257775,1.0,16901.8169362946,-64.0040420092848,4.031381164271067,,,,,19239066.79033799,2501464.58147677,42279296428.745155,20698347.65625,270300.0,784841.0,10507063258.2858,29.0,3e-05,3821.6201171875,21.479999542236328,169.0800018310547,103.97000122070312,DX-Y.NYB
2022-12-21,905699.0,43356354.0,1671689792.0,1671689792.0,143.0,0.843195618816,323241590694.86566,323228914734.5764,16.26894928,29103.16126114,488948620.3216312,29404.67065119,494014138.7701652,251387888.03406775,893.75,15015476.342632212,1.0,16800.5329707773,-65.770523636409,6.480634035404228,,,,,19239960.49750977,2502889.5761212,42049878845.83904,20698459.375,268746.0,778065.0,6240290599.95082,26.0,6.367333333333335e-05,3878.43994140625,20.06999969482422,168.8000030517578,104.16000366210938,DX-Y.NYB
2022-12-22,908585.0,43385116.0,1671773555.0,1671773555.0,135.0,0.844194325117,323519164532.47,323507744201.5053,17.40724802,26159.12355699,439845325.9638538,22072.87512234,371138235.2697677,237324228.9000814,843.75,14187000.301194515,1.0,16814.2225791935,-65.46827305746953,3.9654833530088966,,,,,19240804.20660089,2508606.89659816,42180274723.10132,20698564.84375,276334.0,821891.0,7074799551.00186,28.0,6.094333333333333e-05,3822.389892578125,21.969999313354492,166.75999450683594,104.43000030517578,DX-Y.NYB
2022-12-23,891725.0,43472230.0,1671862924.0,1671862924.0,132.0,0.842886604017,322884484946.6077,322873390232.4869,17.67253814,21768.95746697,365294360.4078242,20741.48041436,348052764.28011006,232050357.99056572,825.0,13843926.508364948,1.0,16780.5169798363,-66.91079870568848,1.2456527145685827,,,,,19241629.1664071,2511244.31514001,42139977870.72432,20698667.96875,275188.0,838234.0,6636480476.98991,27.0,9.634333333333334e-05,3844.820068359375,20.8700008392334,167.25999450683594,104.30999755859375,DX-Y.NYB
2022-12-24,758680.0,43541473.0,1671944031.0,1671944031.0,89.0,0.84590101132,323992454902.6669,323985847990.8832,17.35118092,10959.87016489,184538043.27080473,13659.92328209,230000490.49682307,156458196.4740352,556.25,9365921.769604776,1.0,16837.612170076,-66.84454342210798,1.532170244766634,,,,,19242185.39006796,2509762.26096652,42258403589.24734,20698737.5,215536.0,672129.0,3608176912.10316,29.0,6.99e-05,3844.820068359375,20.8700008392334,167.25999450683594,104.30999755859375,
2022-12-25,731599.0,43514229.0,1672034099.0,1672034099.0,141.0,0.845706555551,323761497306.50684,323749541174.60236,13.55381704,9140.5581873,153788419.631054,8211.08250443,138150140.93679678,247871973.2505712,881.25,14826889.345572772,1.0,16824.8389736996,-66.74305392586038,1.830547634774255,,,,,19243066.62385341,2511503.62355394,42255644048.1581,20698847.65625,196741.0,602458.0,4488178698.90651,29.0,1.812e-05,3844.820068359375,20.8700008392334,167.25999450683594,104.30999755859375,
2022-12-26,787672.0,43517835.0,1672120016.0,1672120016.0,129.0,0.848591013908,324835384948.265,324824449295.04333,18.14874832,12113.74166962,204479211.0852903,14784.72894084,249565311.2295285,226776484.54959163,806.25,13609450.195802871,1.0,16879.9382273524,-66.77066744576709,2.622082344487088,,,,,19243872.84912565,2509478.15454208,42359836231.56061,20698948.4375,227132.0,662792.0,4629771017.97432,28.0,3.7533333333333323e-06,3844.820068359375,20.8700008392334,167.25999450683594,104.30999755859375,
2022-12-27,867369.0,43502958.0,1672205162.0,1672205162.0,115.0,0.8399359586,321363727065.9362,321354048884.02325,23.58239586,18744.33490395,313009985.3929862,18060.06264186,301583383.6032112,202165083.596574,718.75,12002342.475955207,1.0,16698.9112708942,-67.12578330249978,1.5991687170376792,,,,,19244591.56963517,2511454.4570246,41938555138.74557,20699038.28125,241695.0,707594.0,7109117005.22761,27.0,3.902666666666667e-05,3829.25,21.649999618530273,168.6699981689453,104.18000030517578,DX-Y.NYB
2022-12-28,904203.0,43504929.0,1672291555.0,1672291555.0,168.0,0.83299277844,318251590263.80304,318236847808.8236,20.58845622,19610.46222253,324284372.7131797,22516.43785017,372338440.6303738,295336819.03058743,1050.0,17363108.910184063,1.0,16536.2942001753,-65.31311450453195,1.99667638197528,,,,,19245641.52108695,2510138.69040917,41508391867.848785,20699169.53125,269982.0,786787.0,7936371231.89402,28.0,5.375666666666666e-05,3783.219970703125,22.139999389648438,167.91000366210938,104.45999908447266,DX-Y.NYB
2022-12-29,945186.0,43494952.0,1672377128.0,1672377128.0,141.0,0.838526883526,320081089139.22046,320069269312.9348,20.28002828,20147.050363,335057397.8638214,22559.50200193,375177899.57739514,247871973.2505712,881.25,14655710.217995675,1.0,16630.5931551724,-64.2124422825542,1.1406429191723408,,,,,19246522.72788417,2509067.56485488,41727281869.94065,20699279.6875,266982.0,802781.0,6423588227.18851,28.0,9.505666666666667e-05,3849.280029296875,21.440000534057617,168.85000610351562,103.83999633789062,DX-Y.NYB
2022-12-30,1050756.0,43430998.0,1672462404.0,1672462404.0,158.0,0.836965256607,319387194706.514,319373535062.446,21.70292619,24110.72828535,400085922.60176194,28204.10618939,468010161.79990333,277757245.11310446,987.5,16386267.71839566,1.0,16593.6888287551,-64.77108038401985,-3.3953152611018624,,,,,19247510.18309141,2506605.91005562,41593838487.78145,20699403.125,286348.0,881174.0,6868973492.56828,28.0,9.044000000000001e-05,3839.5,21.670000076293945,169.63999938964844,103.5199966430664,DX-Y.NYB
2022-12-31,839910.0,43463590.0,1672549068.0,1672549068.0,156.0,0.835246001939,318066160917.6291,318052459930.724,12.23102299,18509.02488711,305847158.54566014,16173.15483171,267248732.99199864,274241330.32960796,975.0,16111112.357393332,1.0,16524.2178024547,-64.35298030911753,-2.576890998626429,,,,,19248485.14586753,2509895.42411953,41474058649.53553,20699525.0,243946.0,759193.0,4418902904.14264,25.0,0.0001,3839.5,21.670000076293945,169.63999938964844,103.5199966430664,
2023-01-01,719716.0,43475421.0,1672641875.0,1672641875.0,155.0,0.839542831106,319670907154.7215,319657657357.80865,7.11426538,15130.273211,251264695.5616989,9700.15663329,161088095.98972985,272483374.2035889,968.75,16087791.04189805,1.0,16606.7520432496,-65.08252992553533,-2.7429229883423094,,,,,19249453.85600931,2516297.8391959,41787534282.491066,20699646.09375,189355.0,613719.0,3482939407.91445,26.0,6.897e-05,3839.5,21.670000076293945,169.63999938964844,103.5199966430664,
2023-01-02,842261.0,43441232.0,1672727595.0,1672727595.0,156.0,0.843780085391,321265002247.2439,321251470913.32886,8.81160672,15917.88594217,265649129.90755,16068.03039153,268154848.47330916,274241330.32960796,975.0,16271501.291116305,1.0,16688.7192729398,-64.75645653877588,-1.2473032816339762,,,,,19250428.80721017,2517262.78266105,42009891916.04954,20699767.96875,228547.0,672577.0,5226730222.49978,27.0,-1.0580000000000002e-05,3839.5,21.670000076293945,169.63999938964844,103.5199966430664,
2023-01-03,985169.0,43361833.0,1672810106.0,1672810106.0,154.0,0.843211245785,320922182113.7682,320908874991.99225,13.06023335,16249.45426497,270879660.03984153,19442.61973141,324109975.4643347,261567697.33085105,962.5,16044949.481805187,1.0,16670.0773836937,-64.11443344501744,-2.6378058461737206,,,,,19251391.26394741,2515348.55094224,41931054991.16896,20699888.28125,273459.0,772429.0,6050649095.32931,26.0,7.433e-05,3824.139892578125,22.899999618530273,171.05999755859375,104.5199966430664,DX-Y.NYB
2023-01-04,922281.0,43357684.0,1672895017.0,1672895017.0,143.0,0.852695347503,324369544293.4295,324356841102.20514,14.69062023,25833.10945895,435245684.0940348,22011.61671829,370859775.5834085,242356483.09554732,893.75,15058227.14749782,1.0,16848.3660391584,-63.29808672488804,-0.6661364550251416,,,,,19252284.97170235,2520289.56100151,42462761048.42327,20700000.0,279254.0,787763.0,8681579163.085,29.0,4.936e-05,3852.969970703125,22.010000228881836,172.6699981689453,104.25,DX-Y.NYB
2023-01-05,922508.0,43366223.0,1672982589.0,1672982589.0,157.0,0.851818124476,323932356386.7127,323918725225.10126,14.10142118,17834.11417027,300055407.3492116,22183.13362737,373226790.70534,266083690.58224788,981.25,16509335.179217167,1.0,16824.8001826417,-61.34979253466262,-1.439415469352771,,,,,19253266.18267459,2517142.5034856,42350419652.37971,20700122.65625,274976.0,807190.0,5739689110.73687,29.0,5.7056666666666665e-05,3808.10009765625,22.459999084472656,170.52000427246094,105.04000091552734,DX-Y.NYB
2023-01-06,932794.0,43394123.0,1673068139.0,1673068139.0,180.0,0.858998530318,326513313120.37085,326496708997.0459,13.0006234,18635.7502713,316022486.4699439,21995.32058398,372993617.1315739,305064103.230472,1125.0,19077595.05804356,1.0,16957.8622738165,-60.695617301511625,0.6505746150247163,,,,,19254391.14012137,2515358.76392019,42655107487.79589,20700263.28125,273358.0,818893.0,7556650364.77682,26.0,6.945333333333333e-05,3895.080078125,21.1299991607666,173.7100067138672,103.87999725341797,DX-Y.NYB
2023-01-07,809225.0,43443487.0,1673157184.0,1673157184.0,154.0,0.858446501208,326236304322.311,326222367390.87445,8.44708931,11476.41872692,194440700.02353248,13605.60612092,230514731.2367304,260999287.23473144,962.5,16307280.017036855,1.0,16942.6285891292,-59.186961895702126,-1.6761655416360708,,,,,19255353.59558269,2513601.39053426,42587014780.94066,20700383.59375,250336.0,735557.0,3182996134.55682,25.0,4.393e-05,3895.080078125,21.1299991607666,173.7100067138672,103.87999725341797,
2023-01-08,755503.0,43488936.0,1673239714.0,1673239714.0,153.0,0.864443193289,328498009829.2725,328484621231.87354,6.7613671,10449.90996598,178267521.50783324,10373.13241594,176957754.8593518,259304487.7459012,956.25,16312898.196906036,1.0,17059.2399444769,-59.1882384941137,-0.4488117861012121,,,,,19256309.82965493,2514917.98438405,42902589336.28772,20700503.125,229074.0,668472.0,4758270817.80769,25.0,7.703e-05,3895.080078125,21.1299991607666,173.7100067138672,103.87999725341797,
2023-01-09,981056.0,43501655.0,1673328025.0,1673328025.0,152.0,0.870777665108,330884397269.81604,330870792398.3696,10.95318244,23606.89356925,405621196.02212226,29150.2662143,500869197.8689375,257609688.25707093,950.0,16323203.859526636,1.0,17182.3198521333,-58.97885847689625,0.339315837254811,,,,,19257259.79479625,2511785.13508805,43158295590.91672,20700621.875,286289.0,785099.0,10256620754.534,25.0,2.0116666666666667e-05,3892.090087890625,21.969999313354492,174.10000610351562,103.0,DX-Y.NYB
2023-01-10,1146540.0,43309651.0,1673414110.0,1673414110.0,169.0,0.883951640903,335747837175.3695,335731745598.5401,11.08795813,23947.14030429,417492399.74758977,26866.11464016,468381549.1323988,286421296.6507751,1056.25,18414572.330141366,1.0,17433.9146320865,-58.30897712103709,1.9863508182091256,,,,,19258316.00422303,2510925.29237847,43775257194.87308,20700753.90625,306036.0,831247.0,8300555363.26645,26.0,5.0770000000000003e-05,3919.25,20.579999923706055,174.74000549316406,103.23999786376953,DX-Y.NYB
2023-01-11,944957.0,43345964.0,1673502305.0,1673502305.0,147.0,0.904886150128,343463621577.3181,343450072937.1952,12.81217909,19753.56383356,352279343.99819934,25072.6997267,447139275.039561,249135683.4913812,918.75,16384721.765926328,1.0,17833.7107656341,-58.301449010540026,3.711347979046814,,,,,19259234.72075027,2507439.30019235,44716947242.01434,20700868.75,288569.0,795523.0,10286356665.5492,26.0,1.6756666666666665e-05,3969.610107421875,21.09000015258789,174.6199951171875,103.19000244140625,DX-Y.NYB
2023-01-12,1034292.0,43301857.0,1673588569.0,1673588569.0,151.0,0.956915395927,363433875432.7606,363419054455.45135,16.41895379,32683.2663141,616723576.9261227,31906.68724062,602069759.3009259,255914886.32772788,943.75,17808283.606982436,1.0,18869.7044842198,-57.0762878676657,6.159172922122388,,,,,19260178.43770103,2510313.35546357,47368871180.38778,20700986.71875,310585.0,847002.0,20151197412.6081,30.0,9.183e-05,3983.169921875,18.829999923706055,176.63999938964844,102.25,DX-Y.NYB
2023-01-13,1072059.0,43272853.0,1673674934.0,1673674934.0,159.0,1.006737285894,382694927746.06995,382678334358.00104,16.70295439,34430.3979403,684088099.5528352,41354.0495824,821652228.2632447,269473292.0004212,993.75,19744545.21581131,1.0,19868.7247454705,-53.38919584505803,11.561103654560773,,,,,19261172.15113735,2504413.57741391,49759504018.45605,20701110.9375,320370.0,910668.0,16145322849.8813,31.0,9.053333333333333e-05,3999.090087890625,18.350000381469727,178.75999450683594,102.19999694824219,DX-Y.NYB
2023-01-14,965948.0,43293941.0,1673760822.0,1673760822.0,171.0,1.063923229924,404717454271.446,404697937918.7101,13.5821861,39472.80673251,829360091.8001106,33820.97692778,710609932.5460714,289810898.0689484,1068.75,22455423.657050017,1.0,21010.9227200468,-51.25375381524492,21.141932367819283,,,,,19262240.86699913,2511343.33671882,52765640771.3036,20701244.53125,303624.0,849720.0,21188492055.8525,46.0,0.00021531000000000002,3999.090087890625,18.350000381469727,178.75999450683594,102.19999694824219,
2023-01-15,807742.0,43358860.0,1673845573.0,1673845573.0,163.0,1.056945343653,402139971938.0668,402121630567.00256,8.06290171,14677.61993378,306410119.3208853,15745.37821902,328700650.41941017,281119760.7470869,1018.75,21267433.716534518,1.0,20876.0085561075,-51.68337113020833,25.712814958199196,,,,,19263259.58610591,2510970.70845016,52419045993.740845,20701371.875,255156.0,723806.0,9617917648.42126,52.0,0.00015345999999999998,3999.090087890625,18.350000381469727,178.75999450683594,102.19999694824219,
2023-01-16,966312.0,43334076.0,1673931729.0,1673931729.0,147.0,1.071886746547,408023232448.03577,408007277040.3455,10.40742888,18165.326193,384749091.94785434,21421.96463099,453726035.6320238,274688842.3501408,918.75,19459503.47774694,1.0,21180.4119485681,-50.9359012216766,26.266396538920056,,,,,19264178.30960177,2509513.60036098,53152531846.17985,20701486.71875,303811.0,800652.0,15095237194.5955,45.0,0.0001,3999.090087890625,18.350000381469727,178.75999450683594,102.19999694824219,
2023-01-17,988775.0,43290562.0,1674021429.0,1674021429.0,156.0,1.071274656024,408003184105.71906,407986023726.2359,13.20294079,19717.29646553,417578807.8318036,24561.24222132,520165341.3071647,291506526.63057446,975.0,20648841.911353007,1.0,21178.2993962595,-49.82785593554795,26.24077879725765,,,,,19265153.28127717,2505851.86120925,53069680959.3636,20701608.59375,309004.0,812100.0,14023167964.1244,51.0,0.0001,3990.969970703125,19.360000610351562,177.58999633789062,102.38999938964844,DX-Y.NYB
2023-01-18,942079.0,43294640.0,1674104850.0,1674104850.0,140.0,1.047738862359,398993060386.0528,398978227073.2944,15.88320858,26560.0926043,550050739.8175856,28510.14548578,590435690.5073973,261608421.54211783,875.0,18120960.02852861,1.0,20709.6686040327,-51.19239380058245,26.09293068621233,,,,,19266028.25060941,2504655.98216092,51870597610.53362,20701717.96875,294539.0,795267.0,18221791671.462,52.0,0.0001,3928.860107421875,20.34000015258789,177.0800018310547,102.36000061035156,DX-Y.NYB
